ने 	8.53464010502
से 	8.35113860709
न 	8.23164217997
ह 	8.21202580462
के 	8.12799505577
कर 	8.12563098848
की 	8.10198073185
का 	7.96346006664
हो 	7.95787735849
में 	7.89952447203
ता 	7.85438121065
क 	7.8387375596
या 	7.82043951526
ना 	7.79234892411
र 	7.73630709655
तो 	7.7354333525
हीं 	7.72797554211
और 	7.55851674305
हा 	7.55851674305
भी 	7.55695057201
ही 	7.53101633208
को 	7.49776170062
कि 	7.47136308819
य 	7.45007956981
स 	7.43602781635
पर 	7.43011413856
ले 	7.42057890541
ला 	7.41457288135
ते 	7.39939808333
ती 	7.39817409297
अ 	7.38461038318
उस 	7.36264527042
आ 	7.35819375273
था 	7.33498187887
जा 	7.25981961036
री 	7.20117088328
नी 	7.1974353541
मैं 	7.19668657083
रे 	7.1592919048
रा 	7.11801620447
ब 	7.11639414409
वह 	7.10578612948
उ 	7.10332206253
गा 	7.07918439461
मा 	7.05875815252
सी 	7.02553831464
हैं 	7.02019070831
प 	6.97541392746
सा 	6.95081476844
दे 	6.93634273583
थी 	6.85961490365
एक 	6.85751406255
अप 	6.8276292345
इस 	6.8112443786
ग 	6.77308037566
यह 	6.76619171466
गी 	6.72262979486
म 	6.70441435496
हां 	6.701960366
जी 	6.70073110955
ज 	6.68710860787
ली 	6.66949808986
तुम 	6.62671774925
हूं 	6.61338421838
ल 	6.6080006253
मे 	6.6066501862
क्या 	6.58479139239
त 	6.58063913728
दा 	6.57088296234
मर 	6.56244409369
लिए 	6.51323011091
च 	6.50128967054
तुम् 	6.48157712928
कुछ 	6.4754327167
मु 	6.47389069635
गे 	6.4723462945
खाि 	6.4692503168
चा 	6.41509695917
वा 	6.39191711339
कोई 	6.38856140555
थ 	6.38856140555
उन 	6.385194399
दि 	6.37842618365
बा 	6.3767269479
रह 	6.37502481983
ख 	6.37331978958
सम 	6.3385940782
दो 	6.31535800152
आप 	6.28971557091
व 	6.27287700655
झे 	6.26909628371
जो 	6.24222326546
हें 	6.24222326546
बो 	6.2363695902
नि 	6.23441072572
वि 	6.22653666929
सक 	6.22653666929
सुख 	6.2205901701
ति 	6.21460809842
अब 	6.19644412779
हे 	6.19031540585
कान्त 	6.17586727011
यों 	6.1737861039
मी 	6.17170059741
दिा 	6.14203740559
ड़े 	6.08677472691
गई 	6.08677472691
शा 	6.06145691893
कह 	6.05678401323
दी 	6.04737217905
छा 	6.04025471128
घर 	6.04025471128
ऐ 	6.0330862218
हुआ 	6.00388706711
मि 	5.98141421125
फिर 	5.9763509093
लि 	5.96614673912
गर 	5.96614673912
लो 	5.95583736946
रों 	5.94017125272
नों 	5.92425579741
देख 	5.90536184805
ि 	5.89164421183
तक 	5.86929691313
द 	5.8636311756
ड़ी 	5.86078622347
ड़ा 	5.8550719222
आद 	5.84354441703
हुए 	5.81413053183
पू 	5.81114099298
पा 	5.79301360838
रो 	5.78382518233
ठा 	5.78382518233
बात 	5.76519110278
आज 	5.75257263883
गए 	5.74939298591
अम 	5.74620319054
लीम 	5.74300318781
सं 	5.74300318781
कार 	5.73657229748
उन् 	5.73657229748
बु 	5.72031177661
क्यों 	5.72031177661
हुई 	5.70378247466
इ 	5.69709348651
आं 	5.68697535634
प्र 	5.66988092298
इत 	5.65948221576
जब 	5.64897423816
किन 	5.64190707094
दिन 	5.64190707094
काम 	5.63478960317
साथ 	5.63478960317
बे 	5.63121178182
सब 	5.63121178182
यां 	5.57594910315
हम 	5.56452040732
चाह 	5.5568280617
जान 	5.5568280617
टा 	5.54517744448
जाए 	5.50533153593
कु 	5.48063892334
कित 	5.47227067367
चार 	5.47227067367
मार 	5.46806014114
नै 	5.46806014114
अच् 	5.46383180503
सि 	5.45103845357
जै 	5.43807930892
रि 	5.43807930892
जिस 	5.42934562895
रू 	5.42495001748
मन 	5.4161004022
सु 	5.4161004022
मान 	5.41164605186
पह 	5.40717177146
मुन् 	5.39816270152
कल 	5.37989735354
पु 	5.37527840768
हर 	5.37063802813
भ 	5.36597601502
धा 	5.36129216571
ये 	5.35658627467
रत 	5.35185813348
कै 	5.35185813348
बै 	5.34710753072
हाथ 	5.3375380797
झ 	5.33271879327
पी 	5.32300997914
भा 	5.31811999384
लोग 	5.30330490806
टर 	5.30330490806
चल 	5.29831736655
रुप 	5.26785815906
मर् 	5.2626901889
मुंह 	5.2626901889
हों 	5.25749537203
मिल 	5.25749537203
सर 	5.25227342805
चे 	5.24174701506
टे 	5.23110861685
हब 	5.22574667371
श 	5.19849703127
वन 	5.18178355029
कम 	5.17614973257
नो 	5.17048399504
किर 	5.16478597392
हुत 	5.16478597392
पास 	5.1416635565
टी 	5.1416635565
दूस 	5.1416635565
दु 	5.12989871492
साम 	5.12989871492
जन 	5.1059454739
बार 	5.09375020081
लग 	5.09375020081
वी 	5.08140436498
भाव 	5.08140436498
छे 	5.07517381523
रख 	5.06890420222
लड़ 	5.06890420222
ओर 	5.04985600725
आए 	5.04342511692
पड़ 	5.03695260241
इन 	5.03043792139
कौन 	5.01727983681
धर 	5.0106352941
थीं 	5.00394630595
बी 	5.00394630595
खि 	4.99721227376
लूम 	4.99721227376
मुझ 	4.99043258678
राम 	4.98360662171
दिल 	4.98360662171
सिर 	4.96284463026
मय 	4.96284463026
लों 	4.96284463026
दर 	4.96284463026
अं 	4.93447393313
हिए 	4.92725368516
ठी 	4.91998092583
ध 	4.91265488574
स्वा 	4.91265488574
लक 	4.91265488574
नाम 	4.89783979995
शानि् 	4.89783979995
मत 	4.8751973232
दू 	4.8751973232
रें 	4.8751973232
खोिं 	4.8751973232
गह 	4.8751973232
खे 	4.86753445046
निक 	4.85981240436
वक्त 	4.85981240436
बाद 	4.85203026392
भर 	4.85203026392
तें 	4.84418708646
तों 	4.82028156561
षा 	4.82028156561
झा 	4.80402104473
सुन 	4.7957905456
आत् 	4.7957905456
चु 	4.77912349311
दूं 	4.77068462447
डॉक् 	4.7621739348
रफ 	4.7621739348
सो 	4.7621739348
छो 	4.75359019111
तब 	4.74493212836
पै 	4.74493212836
द्वार 	4.73619844839
वाह 	4.72738781871
बन 	4.72738781871
खुि 	4.7184988713
दय 	4.7184988713
गों 	4.7184988713
बैठ 	4.7184988713
तर 	4.70953020131
थर् 	4.70953020131
सू 	4.70048036579
जल 	4.69134788223
शी 	4.69134788223
मां 	4.69134788223
बि 	4.69134788223
यार 	4.69134788223
मं 	4.68213122712
ठे 	4.68213122712
बू 	4.67282883446
छोड़ 	4.66343909411
धो 	4.66343909411
कान 	4.66343909411
चि 	4.66343909411
भै 	4.65396035016
जित 	4.65396035016
मो 	4.65396035016
मझ 	4.64439089914
खें 	4.64439089914
कई 	4.64439089914
जाऊं 	4.63472898823
ढि़ 	4.63472898823
नु 	4.63472898823
याद 	4.63472898823
आई 	4.61512051684
जाएं 	4.60517018599
यत 	4.60517018599
हृ 	4.60517018599
णु 	4.5747109785
बच् 	4.5747109785
जे 	4.56434819147
ज्या 	4.56434819147
खुिद 	4.56434819147
पक 	4.56434819147
यन 	4.56434819147
जाय 	4.56434819147
जि 	4.5538768916
वर 	4.5538768916
तै 	4.5538768916
काल 	4.5538768916
सह 	4.5538768916
यद 	4.54329478227
हुं 	4.53259949315
जाओ 	4.53259949315
उत 	4.52178857705
पत् 	4.51085950652
बर 	4.51085950652
गु 	4.51085950652
डि़ी 	4.49980967033
तार 	4.49980967033
दस 	4.49980967033
गं 	4.49980967033
वे 	4.48863636973
बिर 	4.48863636973
दार 	4.48863636973
डा 	4.48863636973
पि 	4.47733681448
रूं 	4.46590811865
रात 	4.46590811865
बद 	4.45434729625
लें 	4.45434729625
वाब 	4.44265125649
गि 	4.44265125649
डि़े 	4.43081679884
गांव 	4.43081679884
सार 	4.43081679884
खीि 	4.43081679884
बंद 	4.43081679884
गो 	4.43081679884
वल 	4.4188406078
रोज 	4.4188406078
वार 	4.4188406078
लूं 	4.4188406078
ची 	4.40671924726
जिद 	4.40671924726
खोि 	4.40671924726
किस 	4.40671924726
तु 	4.39444915467
धी 	4.39444915467
भाई 	4.39444915467
वर् 	4.38202663467
उत् 	4.38202663467
देर 	4.38202663467
भां 	4.38202663467
धन 	4.36944785247
घ 	4.35670882669
हार 	4.35670882669
धि 	4.35670882669
हू 	4.35670882669
हि 	4.35670882669
शर् 	4.34380542185
वान् 	4.34380542185
बों 	4.34380542185
दर् 	4.34380542185
ऊ 	4.33073334029
वास 	4.33073334029
उठ 	4.33073334029
शु 	4.31748811354
ढ़ा 	4.31748811354
रूप 	4.3040650932
जू 	4.29045944115
भू 	4.29045944115
सौ 	4.29045944115
भाग 	4.29045944115
रण 	4.27666611902
भग 	4.27666611902
प्रेम 	4.27666611902
ड़ 	4.27666611902
डि़ 	4.27666611902
चीज 	4.26267987704
छी 	4.26267987704
बस 	4.26267987704
भि 	4.24849524205
विश् 	4.24849524205
दें 	4.2341065046
बल 	4.2341065046
डाल 	4.2341065046
मीन 	4.2341065046
पांच 	4.21950770518
टि 	4.21950770518
औ 	4.21950770518
लिस 	4.21950770518
भो 	4.18965474203
मुख 	4.18965474203
मुस् 	4.1743872699
तिे 	4.1743872699
लाह 	4.1743872699
मज 	4.15888308336
तू 	4.15888308336
बं 	4.15888308336
बोल 	4.15888308336
स्त् 	4.15888308336
पूछ 	4.14313472639
साफ 	4.14313472639
काश 	4.12713438505
बत 	4.12713438505
कि्त 	4.12713438505
डर 	4.12713438505
तीन 	4.11087386417
दान 	4.11087386417
निे 	4.11087386417
जार 	4.11087386417
जिए 	4.11087386417
जर 	4.09434456222
पढ़ 	4.09434456222
कों 	4.09434456222
फ 	4.09434456222
दौड़ 	4.09434456222
अम् 	4.07753744391
ईश् 	4.07753744391
सोच 	4.07753744391
क्षण 	4.06044301055
रम 	4.06044301055
वाद 	4.06044301055
दौ 	4.06044301055
खािं 	4.06044301055
हल 	4.06044301055
इच् 	4.04305126783
डर् 	4.04305126783
स्वर 	4.04305126783
सेठ 	4.04305126783
जेल 	4.02535169074
दूर 	4.02535169074
जत 	4.00733318523
भूल 	4.00733318523
माज 	4.00733318523
खूिन 	4.00733318523
फा 	4.00733318523
दिए 	4.00733318523
हु 	4.00733318523
लिख 	4.00733318523
रास् 	3.98898404656
कुल 	3.98898404656
डि़ा 	3.97029191355
हंस 	3.97029191355
पांव 	3.97029191355
गइं 	3.97029191355
दों 	3.97029191355
राज 	3.97029191355
देह 	3.97029191355
लत 	3.97029191355
चौध 	3.95124371858
थो 	3.95124371858
यर् 	3.95124371858
ताल 	3.95124371858
साल 	3.95124371858
यक 	3.95124371858
यु 	3.93182563272
हन् 	3.93182563272
क्रोध 	3.93182563272
जूर 	3.93182563272
हन 	3.93182563272
छ 	3.91202300543
वान 	3.91202300543
गिर 	3.91202300543
पन 	3.91202300543
शि 	3.91202300543
भव 	3.91202300543
चौ 	3.91202300543
सान 	3.91202300543
कप 	3.91202300543
सों 	3.91202300543
गू 	3.91202300543
बाल 	3.89182029811
वाज 	3.89182029811
पट 	3.89182029811
नंद 	3.89182029811
बह 	3.89182029811
स्व 	3.89182029811
दिर 	3.89182029811
अव 	3.89182029811
यिाल 	3.87120101091
रीब 	3.87120101091
जय 	3.87120101091
षय 	3.87120101091
लौट 	3.87120101091
खूिब 	3.87120101091
देव 	3.87120101091
जिन 	3.87120101091
डी 	3.87120101091
लाए 	3.87120101091
धान 	3.85014760171
मद 	3.85014760171
दड़ 	3.85014760171
नें 	3.85014760171
निा 	3.85014760171
निन 	3.85014760171
कट 	3.85014760171
बिल 	3.85014760171
सन 	3.85014760171
स्नेह 	3.82864139649
जु 	3.82864139649
रु 	3.82864139649
